S3: N=20, L=20, pop=60
S2524: N=78, L=117, pop=312
S2532: N=92, L=121, pop=334
S2536: N=88, L=69, pop=226
S3155: N=124, L=128, pop=380
S3741: N=131, L=96, pop=323
S3742: N=140, L=120, pop=380
S4379: N=125, L=98, pop=321
S4387: N=63, L=51, pop=165
S4391: N=56, L=76, pop=208
S4397: N=47, L=77, pop=201
S4401: N=96, L=76, pop=248
S4403: N=73, L=71, pop=215
S4411: N=65, L=91, pop=247
S4421: N=100, L=109, pop=318
S4428: N=102, L=70, pop=242
S5143: N=122, L=38, pop=198
S5147: N=78, L=165, pop=408
S5154: N=70, L=87, pop=244
S5160: N=68, L=112, pop=292
S5170: N=105, L=120, pop=345
S5180: N=48, L=106, pop=260
S5181: N=132, L=94, pop=320
S5191: N=104, L=79, pop=262
S5201: N=106, L=57, pop=220
S5208: N=95, L=75, pop=245
S5211: N=70, L=117, pop=304
S5216: N=58, L=86, pop=230
S5224: N=120, L=49, pop=218
S5234: N=113, L=103, pop=319
S5970: N=94, L=50, pop=194
S6681: N=82, L=87, pop=256
S6684: N=103, L=84, pop=271
S6694: N=121, L=77, pop=275
S6703: N=92, L=103, pop=298
S6708: N=107, L=92, pop=291
S6714: N=52, L=106, pop=264
S6718: N=126, L=48, pop=222
S6728: N=120, L=74, pop=268
S6736: N=86, L=68, pop=222
S6737: N=87, L=70, pop=227
S6743: N=58, L=70, pop=198
S6746: N=89, L=77, pop=243
S6753: N=103, L=91, pop=285
S6761: N=98, L=44, pop=186
S7539: N=41, L=113, pop=267
S7545: N=79, L=83, pop=245
S7551: N=113, L=104, pop=321
S7557: N=35, L=89, pop=213
S7563: N=85, L=75, pop=235
S7573: N=138, L=101, pop=340
S7578: N=122, L=44, pop=210
S7587: N=86, L=54, pop=194
S7597: N=131, L=84, pop=299
S7598: N=58, L=93, pop=244
S7599: N=88, L=80, pop=248
S7600: N=78, L=79, pop=236
S7606: N=95, L=63, pop=221
S7613: N=92, L=93, pop=278
S7619: N=59, L=75, pop=209
S7626: N=61, L=84, pop=229
S7631: N=103, L=68, pop=239
S7639: N=35, L=76, pop=187
S7642: N=71, L=73, pop=217
S7648: N=71, L=59, pop=189
S8588: N=92, L=90, pop=272
S8597: N=112, L=101, pop=314
S8606: N=70, L=58, pop=186
S8607: N=32, L=69, pop=170
S8609: N=45, L=51, pop=147
S8616: N=68, L=71, pop=210
S8620: N=122, L=55, pop=232
S8622: N=59, L=76, pop=211
S8626: N=78, L=61, pop=200
S8629: N=80, L=91, pop=262
S8635: N=105, L=74, pop=253
S8643: N=99, L=105, pop=309
S8652: N=96, L=95, pop=286
S9636: N=76, L=100, pop=276
S9637: N=87, L=87, pop=261
S10778: N=54, L=62, pop=178
S10779: N=71, L=60, pop=191
S10784: N=61, L=71, pop=203
S10786: N=64, L=119, pop=302
S10793: N=81, L=89, pop=259
S10803: N=46, L=81, pop=208
S10810: N=72, L=56, pop=184
S10816: N=76, L=48, pop=172
S10824: N=73, L=67, pop=207
S10825: N=86, L=119, pop=324
S10835: N=79, L=73, pop=225
S10843: N=39, L=102, pop=243
S10853: N=45, L=63, pop=171
S10860: N=78, L=72, pop=222
S10863: N=76, L=93, pop=262
S10871: N=66, L=60, pop=186
S10881: N=85, L=21, pop=127
S10884: N=52, L=49, pop=150
S12087: N=97, L=83, pop=263
S12094: N=88, L=52, pop=192
S12104: N=91, L=75, pop=241
S12106: N=64, L=95, pop=254
S12112: N=42, L=33, pop=108
S12117: N=81, L=63, pop=207
S12121: N=74, L=86, pop=246
S12123: N=85, L=39, pop=163
S12126: N=62, L=35, pop=132
S12129: N=95, L=63, pop=221
S12139: N=86, L=53, pop=192
S13297: N=56, L=93, pop=242
S13298: N=29, L=46, pop=121
S13301: N=78, L=59, pop=196
S13302: N=73, L=58, pop=189
S13310: N=80, L=59, pop=198
S13319: N=44, L=98, pop=240
S13326: N=85, L=106, pop=297
S13329: N=57, L=78, pop=213
S13335: N=94, L=61, pop=216
S13341: N=91, L=82, pop=255
S13347: N=41, L=61, pop=163
S13353: N=49, L=76, pop=201
S13355: N=51, L=54, pop=159
S13363: N=72, L=83, pop=238
S14596: N=68, L=52, pop=172
S14604: N=64, L=68, pop=200
S14607: N=46, L=56, pop=158
S14614: N=49, L=75, pop=199
S14622: N=101, L=45, pop=191
S15907: N=65, L=58, pop=181
S17194: N=71, L=79, pop=229
S17200: N=55, L=85, pop=225
S18454: N=31, L=51, pop=133
S18458: N=68, L=88, pop=244
S18465: N=62, L=60, pop=182
S18472: N=32, L=78, pop=188
S18481: N=57, L=85, pop=227
S18483: N=32, L=56, pop=144
S18484: N=52, L=78, pop=208
S18486: N=70, L=70, pop=210
S18487: N=86, L=68, pop=222
S18493: N=62, L=50, pop=162
S18502: N=59, L=39, pop=137
S18510: N=76, L=57, pop=190
S19894: N=82, L=44, pop=170
S19903: N=78, L=65, pop=208
S19912: N=30, L=49, pop=128
S19916: N=50, L=36, pop=122
S21288: N=53, L=32, pop=117
S21298: N=35, L=11, pop=57
S21302: N=63, L=26, pop=115
S21307: N=58, L=48, pop=154
S21310: N=37, L=50, pop=137
S21314: N=39, L=39, pop=117
S21318: N=64, L=54, pop=172
S21324: N=51, L=69, pop=189
S21332: N=57, L=46, pop=149
S22780: N=64, L=67, pop=198
S22785: N=38, L=57, pop=152
S22794: N=41, L=32, pop=105
S22801: N=28, L=37, pop=102
S22804: N=86, L=43, pop=172
S22807: N=98, L=66, pop=230
S24345: N=48, L=54, pop=156
S24352: N=66, L=75, pop=216
S24353: N=57, L=69, pop=195
S24360: N=29, L=35, pop=99
S24367: N=39, L=74, pop=187
S24373: N=75, L=49, pop=173
S24376: N=47, L=46, pop=139
S24384: N=57, L=73, pop=203
S24391: N=16, L=25, pop=66
S24393: N=32, L=44, pop=120
S24400: N=67, L=39, pop=145
S25938: N=59, L=59, pop=177
S25947: N=29, L=60, pop=149
S25949: N=45, L=56, pop=157
S25953: N=51, L=53, pop=157
S27501: N=23, L=56, pop=135
S27511: N=54, L=53, pop=160
S27520: N=55, L=47, pop=149
S27526: N=35, L=56, pop=147
S27531: N=35, L=76, pop=187
S27532: N=39, L=36, pop=111
S27537: N=62, L=53, pop=168
S27543: N=37, L=69, pop=175
S27550: N=34, L=30, pop=94
S27555: N=48, L=33, pop=114
S27557: N=65, L=43, pop=151
S29133: N=60, L=60, pop=180
S29135: N=65, L=39, pop=143
S29139: N=54, L=58, pop=170
S30826: N=44, L=42, pop=128
S30833: N=33, L=53, pop=139
S30843: N=58, L=51, pop=160
S30849: N=46, L=29, pop=104
S30855: N=32, L=46, pop=124
S30865: N=49, L=50, pop=149
S30868: N=45, L=33, pop=111
S30878: N=44, L=29, pop=102
S30886: N=42, L=41, pop=124
S30887: N=31, L=35, pop=101
S30897: N=55, L=39, pop=133
S30902: N=56, L=39, pop=134
S30907: N=58, L=39, pop=136
S30916: N=36, L=71, pop=178
S30922: N=32, L=65, pop=162
S30929: N=40, L=39, pop=118
S30933: N=53, L=52, pop=157
S30940: N=18, L=48, pop=114
S30947: N=28, L=57, pop=142
S30948: N=24, L=21, pop=66
S32655: N=32, L=50, pop=132
S32662: N=44, L=41, pop=126
S32666: N=31, L=51, pop=133
S34325: N=47, L=30, pop=107
S34329: N=37, L=16, pop=69
S34339: N=27, L=48, pop=123
S34343: N=41, L=30, pop=101
S34348: N=31, L=32, pop=95
S34358: N=41, L=38, pop=117
S34364: N=61, L=42, pop=145
S34368: N=39, L=38, pop=115
S34373: N=38, L=47, pop=132
S34378: N=35, L=32, pop=99
S34382: N=45, L=30, pop=105
S34383: N=43, L=21, pop=85
S34386: N=47, L=29, pop=105
S34396: N=24, L=46, pop=116
S34399: N=30, L=21, pop=72
S34405: N=47, L=13, pop=73
S36239: N=27, L=36, pop=99
S36241: N=24, L=25, pop=74
S36247: N=37, L=31, pop=99
S36252: N=55, L=15, pop=85
S36261: N=34, L=34, pop=102
S36262: N=50, L=29, pop=108
S36266: N=36, L=50, pop=136
S36275: N=37, L=33, pop=103
S36276: N=47, L=30, pop=107
S36284: N=42, L=29, pop=100
S36290: N=35, L=40, pop=115
S36292: N=54, L=23, pop=100
S36302: N=10, L=31, pop=72
S36308: N=25, L=36, pop=97
S38287: N=27, L=15, pop=57
S38288: N=23, L=22, pop=67
S38291: N=36, L=27, pop=90
S38294: N=33, L=30, pop=93
S38298: N=20, L=33, pop=86
S38301: N=22, L=37, pop=96
S38309: N=33, L=38, pop=109
S40278: N=34, L=26, pop=86
S40280: N=28, L=19, pop=66
S40285: N=13, L=18, pop=49
S40289: N=19, L=30, pop=79
S40296: N=29, L=25, pop=79
S40303: N=21, L=20, pop=61
S40309: N=35, L=27, pop=89
S40310: N=25, L=22, pop=69
S40317: N=34, L=13, pop=60
S40319: N=26, L=23, pop=72
S40325: N=31, L=28, pop=87
S40328: N=29, L=32, pop=93
S40333: N=21, L=18, pop=57
S40342: N=37, L=25, pop=87
S40352: N=24, L=16, pop=56
S40359: N=33, L=27, pop=87
S40368: N=32, L=30, pop=92
S40371: N=45, L=21, pop=87
S40373: N=24, L=39, pop=102
S42545: N=27, L=29, pop=85
S42549: N=28, L=17, pop=62
S42553: N=37, L=22, pop=81
S42557: N=29, L=30, pop=89
S44538: N=20, L=15, pop=50
S44541: N=28, L=16, pop=60
S44544: N=27, L=24, pop=75
S44548: N=18, L=18, pop=54
S44555: N=16, L=27, pop=70
S44564: N=27, L=18, pop=63
S44566: N=29, L=29, pop=87
S44568: N=15, L=25, pop=65
S44578: N=24, L=15, pop=54
S44583: N=15, L=21, pop=57
S44587: N=28, L=25, pop=78
S46779: N=20, L=20, pop=60
S46782: N=20, L=20, pop=60
S46783: N=20, L=20, pop=60
S46793: N=20, L=20, pop=60
S46803: N=20, L=20, pop=60
S3: N=183, L=117, pop=417
S8: N=103, L=94, pop=291
S10: N=170, L=132, pop=434
S15: N=65, L=91, pop=247
S23: N=114, L=82, pop=278
S31: N=75, L=105, pop=285
S32: N=153, L=72, pop=297
S39: N=143, L=139, pop=421
S41: N=87, L=148, pop=383
S47: N=162, L=70, pop=302
S52: N=120, L=189, pop=498
S58: N=131, L=120, pop=371
S61: N=82, L=111, pop=304
S63: N=152, L=82, pop=316
S72: N=119, L=170, pop=459
S76: N=84, L=119, pop=322
S182: N=116, L=87, pop=290
S188: N=90, L=76, pop=242
S189: N=149, L=111, pop=371
S192: N=112, L=119, pop=350
S202: N=123, L=122, pop=367
S210: N=143, L=140, pop=423
S211: N=92, L=140, pop=372
S213: N=98, L=130, pop=358
S219: N=139, L=94, pop=327
S224: N=119, L=113, pop=345
S225: N=109, L=102, pop=313
S356: N=98, L=120, pop=338
S361: N=95, L=58, pop=211
S370: N=115, L=113, pop=341
S377: N=136, L=95, pop=326
S381: N=93, L=122, pop=337
S384: N=105, L=106, pop=317
S392: N=75, L=177, pop=429
S398: N=118, L=110, pop=338
S401: N=117, L=129, pop=375
S411: N=115, L=85, pop=285
S414: N=144, L=76, pop=296
S418: N=87, L=130, pop=347
S419: N=107, L=129, pop=365
S427: N=110, L=99, pop=308
S434: N=168, L=138, pop=444
S438: N=114, L=67, pop=248
S659: N=149, L=94, pop=337
S668: N=128, L=123, pop=374
S676: N=95, L=121, pop=337
S949: N=112, L=61, pop=234
S951: N=93, L=131, pop=355
S954: N=99, L=128, pop=355
S955: N=46, L=98, pop=242
S959: N=61, L=109, pop=279
S968: N=98, L=118, pop=334
S977: N=113, L=68, pop=249
S979: N=85, L=144, pop=373
S981: N=133, L=101, pop=335
S982: N=110, L=129, pop=368
S992: N=106, L=78, pop=262
S998: N=41, L=55, pop=151
S1000: N=128, L=124, pop=376
S1008: N=91, L=112, pop=315
S1010: N=81, L=88, pop=257
S1012: N=121, L=89, pop=299
S1019: N=114, L=99, pop=312
S1375: N=95, L=127, pop=349
S1385: N=152, L=93, pop=338
S1395: N=104, L=66, pop=236
S1401: N=134, L=88, pop=310
S1407: N=90, L=105, pop=300
S1410: N=91, L=90, pop=271
S1418: N=136, L=94, pop=324
S1428: N=181, L=93, pop=367
S1436: N=147, L=108, pop=363
S1437: N=106, L=96, pop=298
S1821: N=169, L=149, pop=467
S1825: N=83, L=95, pop=273
S1829: N=111, L=98, pop=307
S1839: N=115, L=107, pop=329
S1840: N=133, L=60, pop=253
S1845: N=82, L=106, pop=294
S1846: N=109, L=105, pop=319
S1853: N=128, L=105, pop=338
S1854: N=128, L=75, pop=278
S1855: N=108, L=135, pop=378
S1856: N=135, L=123, pop=381
S1865: N=167, L=138, pop=443
S1869: N=115, L=86, pop=287
S1872: N=93, L=81, pop=255
S1877: N=119, L=135, pop=389
S1882: N=72, L=119, pop=310
S1889: N=116, L=129, pop=374
S1891: N=122, L=109, pop=340
S2424: N=149, L=90, pop=329
S2434: N=152, L=116, pop=384
S2436: N=105, L=133, pop=371
S2437: N=82, L=104, pop=290
S2447: N=131, L=114, pop=359
S2456: N=87, L=99, pop=285
S2458: N=141, L=48, pop=237
S2464: N=124, L=84, pop=292
S2470: N=67, L=100, pop=267
S2479: N=80, L=75, pop=230
S2488: N=91, L=90, pop=271
S2498: N=135, L=74, pop=283
S2507: N=86, L=102, pop=290
S2516: N=103, L=150, pop=403
S2520: N=110, L=93, pop=296
S2524: N=79, L=120, pop=319
S2532: N=92, L=119, pop=330
S2536: N=87, L=73, pop=233
S3155: N=129, L=126, pop=381
S3741: N=137, L=101, pop=339
S3742: N=135, L=116, pop=367
S4379: N=134, L=95, pop=324
S4387: N=68, L=50, pop=168
S4391: N=51, L=75, pop=201
S4397: N=51, L=86, pop=223
S4401: N=98, L=79, pop=256
S4403: N=82, L=72, pop=226
S4411: N=61, L=97, pop=255
S4421: N=98, L=107, pop=312
S4428: N=108, L=69, pop=246
S5143: N=124, L=33, pop=190
S5147: N=78, L=167, pop=412
S5154: N=75, L=93, pop=261
S5160: N=72, L=118, pop=308
S5170: N=110, L=130, pop=370
S5180: N=46, L=113, pop=272
S5181: N=137, L=101, pop=339
S5191: N=105, L=85, pop=275
S5201: N=113, L=52, pop=217
S5208: N=93, L=70, pop=233
S5211: N=65, L=118, pop=301
S5216: N=62, L=83, pop=228
S5224: N=122, L=59, pop=240
S5234: N=111, L=113, pop=337
S5970: N=103, L=59, pop=221
S6681: N=83, L=91, pop=265
S6684: N=105, L=89, pop=283
S6694: N=127, L=75, pop=277
S6703: N=93, L=99, pop=291
S6708: N=102, L=88, pop=278
S6714: N=56, L=113, pop=282
S6718: N=132, L=58, pop=248
S6728: N=121, L=76, pop=273
S6736: N=83, L=63, pop=209
S6737: N=91, L=68, pop=227
S6743: N=58, L=75, pop=208
S6746: N=97, L=84, pop=265
S6753: N=109, L=89, pop=287
S6761: N=100, L=48, pop=196
S7539: N=51, L=121, pop=293
S7545: N=88, L=90, pop=268
S7551: N=117, L=112, pop=341
S7557: N=34, L=95, pop=224
S7563: N=90, L=76, pop=242
S7573: N=135, L=104, pop=343
S7578: N=125, L=40, pop=205
S7587: N=87, L=54, pop=195
S7597: N=133, L=81, pop=295
S7598: N=56, L=101, pop=258
S7599: N=89, L=83, pop=255
S7600: N=78, L=76, pop=230
S7606: N=95, L=65, pop=225
S7613: N=98, L=94, pop=286
S7619: N=65, L=73, pop=211
S7626: N=65, L=87, pop=239
S7631: N=100, L=71, pop=242
S7639: N=40, L=77, pop=194
S7642: N=68, L=77, pop=222
S7648: N=68, L=57, pop=182
S8588: N=94, L=96, pop=286
S8597: N=117, L=108, pop=333
S8606: N=68, L=57, pop=182
S8607: N=30, L=72, pop=174
S8609: N=55, L=61, pop=177
S8616: N=65, L=70, pop=205
S8620: N=121, L=53, pop=227
S8622: N=67, L=72, pop=211
S8626: N=83, L=59, pop=201
S8629: N=82, L=93, pop=268
S8635: N=103, L=79, pop=261
S8643: N=95, L=111, pop=317
S8652: N=98, L=98, pop=294
S9636: N=85, L=99, pop=283
S9637: N=86, L=85, pop=256
S10778: N=53, L=61, pop=175
S10779: N=69, L=69, pop=207
S10784: N=66, L=73, pop=212
S10786: N=66, L=124, pop=314
S10793: N=78, L=86, pop=250
S10803: N=52, L=76, pop=204
S10810: N=73, L=63, pop=199
S10816: N=84, L=43, pop=170
S10824: N=82, L=71, pop=224
S10825: N=96, L=119, pop=334
S10835: N=89, L=83, pop=255
S10843: N=43, L=105, pop=253
S10853: N=49, L=61, pop=171
S10860: N=82, L=74, pop=230
S10863: N=83, L=102, pop=287
S10871: N=63, L=55, pop=173
S10881: N=87, L=31, pop=149
S10884: N=57, L=53, pop=163
S12087: N=96, L=83, pop=262
S12094: N=94, L=54, pop=202
S12104: N=92, L=71, pop=234
S12106: N=69, L=95, pop=259
S12112: N=44, L=39, pop=122
S12117: N=81, L=59, pop=199
S12121: N=71, L=89, pop=249
S12123: N=92, L=35, pop=162
S12126: N=65, L=41, pop=147
S12129: N=100, L=61, pop=222
S12139: N=89, L=48, pop=185
S13297: N=57, L=93, pop=243
S13298: N=37, L=41, pop=119
S13301: N=78, L=60, pop=198
S13302: N=76, L=66, pop=208
S13310: N=85, L=59, pop=203
S13319: N=44, L=96, pop=236
S13326: N=93, L=116, pop=325
S13329: N=54, L=75, pop=204
S13335: N=95, L=59, pop=213
S13341: N=101, L=88, pop=277
S13347: N=46, L=66, pop=178
S13353: N=56, L=85, pop=226
S13355: N=61, L=57, pop=175
S13363: N=80, L=89, pop=258
S14596: N=77, L=49, pop=175
S14604: N=73, L=74, pop=221
S14607: N=44, L=54, pop=152
S14614: N=44, L=84, pop=212
S14622: N=102, L=52, pop=206
S15907: N=71, L=54, pop=179
S17194: N=71, L=88, pop=247
S17200: N=65, L=93, pop=251
S18454: N=26, L=54, pop=134
S18458: N=63, L=85, pop=233
S18465: N=71, L=70, pop=211
S18472: N=31, L=85, pop=201
S18481: N=57, L=83, pop=223
S18483: N=34, L=56, pop=146
S18484: N=49, L=74, pop=197
S18486: N=77, L=66, pop=209
S18487: N=86, L=63, pop=212
S18493: N=59, L=50, pop=159
S18502: N=62, L=45, pop=152
S18510: N=76, L=61, pop=198
S19894: N=91, L=42, pop=175
S19903: N=87, L=75, pop=237
S19912: N=37, L=57, pop=151
S19916: N=45, L=37, pop=119
S21288: N=61, L=33, pop=127
S21298: N=40, L=11, pop=62
S21302: N=69, L=24, pop=117
S21307: N=53, L=51, pop=155
S21310: N=35, L=53, pop=141
S21314: N=49, L=34, pop=117
S21318: N=69, L=60, pop=189
S21324: N=48, L=65, pop=178
S21332: N=55, L=49, pop=153
S22780: N=72, L=64, pop=200
S22785: N=46, L=53, pop=152
S22794: N=46, L=41, pop=128
S22801: N=38, L=32, pop=102
S22804: N=88, L=51, pop=190
S22807: N=106, L=72, pop=250
S24345: N=49, L=49, pop=147
S24352: N=72, L=84, pop=240
S24353: N=56, L=71, pop=198
S24360: N=29, L=39, pop=107
S24367: N=43, L=83, pop=209
S24373: N=78, L=47, pop=172
S24376: N=55, L=46, pop=147
S24384: N=60, L=77, pop=214
S24391: N=21, L=34, pop=89
S24393: N=38, L=46, pop=130
S24400: N=70, L=38, pop=146
S25938: N=55, L=60, pop=175
S25947: N=39, L=67, pop=173
S25949: N=40, L=55, pop=150
S25953: N=50, L=58, pop=166
S27501: N=18, L=63, pop=144
S27511: N=61, L=57, pop=175
S27520: N=61, L=53, pop=167
S27526: N=40, L=62, pop=164
S27531: N=38, L=76, pop=190
S27532: N=49, L=40, pop=129
S27537: N=64, L=56, pop=176
S27543: N=44, L=68, pop=180
S27550: N=31, L=37, pop=105
S27555: N=55, L=35, pop=125
S27557: N=70, L=53, pop=176
S29133: N=64, L=70, pop=204
S29135: N=72, L=40, pop=152
S29139: N=55, L=65, pop=185
S30826: N=45, L=37, pop=119
S30833: N=30, L=52, pop=134
S30843: N=67, L=60, pop=187
S30849: N=53, L=32, pop=117
S30855: N=33, L=44, pop=121
S30865: N=52, L=45, pop=142
S30868: N=49, L=39, pop=127
S30878: N=45, L=34, pop=113
S30886: N=51, L=46, pop=143
S30887: N=32, L=38, pop=108
S30897: N=62, L=48, pop=158
S30902: N=63, L=35, pop=133
S30907: N=67, L=37, pop=141
S30916: N=33, L=67, pop=167
S30922: N=27, L=70, pop=167
S30929: N=39, L=43, pop=125
S30933: N=52, L=53, pop=158
S30940: N=16, L=52, pop=120
S30947: N=37, L=64, pop=165
S30948: N=25, L=23, pop=71
S32655: N=33, L=56, pop=145
S32662: N=46, L=43, pop=132
S32666: N=35, L=50, pop=135
S34325: N=42, L=32, pop=106
S34329: N=35, L=22, pop=79
S34339: N=31, L=58, pop=147
S34343: N=42, L=36, pop=114
S34348: N=38, L=42, pop=122
S34358: N=39, L=41, pop=121
S34364: N=61, L=40, pop=141
S34368: N=44, L=40, pop=124
S34373: N=35, L=52, pop=139
S34378: N=42, L=27, pop=96
S34382: N=45, L=25, pop=95
S34383: N=38, L=19, pop=76
S34386: N=42, L=32, pop=106
S34396: N=27, L=44, pop=115
S34399: N=26, L=21, pop=68
S34405: N=53, L=15, pop=83
S36239: N=32, L=42, pop=116
S36241: N=34, L=29, pop=92
S36247: N=47, L=30, pop=107
S36252: N=62, L=19, pop=100
S36261: N=38, L=43, pop=124
S36262: N=48, L=35, pop=118
S36266: N=34, L=45, pop=124
S36275: N=33, L=30, pop=93
S36276: N=55, L=26, pop=107
S36284: N=41, L=32, pop=105
S36290: N=38, L=45, pop=128
S36292: N=53, L=29, pop=111
S36302: N=11, L=39, pop=89
S36308: N=29, L=35, pop=99
S38287: N=32, L=25, pop=82
S38288: N=29, L=19, pop=67
S38291: N=31, L=25, pop=81
S38294: N=33, L=33, pop=99
S38298: N=22, L=29, pop=80
S38301: N=22, L=42, pop=106
S38309: N=33, L=44, pop=121
S40278: N=31, L=36, pop=103
S40280: N=25, L=27, pop=79
S40285: N=23, L=13, pop=49
S40289: N=21, L=31, pop=83
S40296: N=26, L=35, pop=96
S40303: N=20, L=19, pop=58
S40309: N=38, L=24, pop=86
S40310: N=33, L=32, pop=97
S40317: N=35, L=11, pop=57
S40319: N=26, L=32, pop=90
S40325: N=32, L=35, pop=102
S40328: N=24, L=27, pop=78
S40333: N=19, L=17, pop=53
S40342: N=41, L=34, pop=109
S40352: N=20, L=22, pop=64
S40359: N=41, L=32, pop=105
S40368: N=33, L=28, pop=89
S40371: N=52, L=24, pop=100
S40373: N=27, L=39, pop=105
S42545: N=30, L=34, pop=98
S42549: N=34, L=21, pop=76
S42553: N=46, L=28, pop=102
S42557: N=37, L=29, pop=95
S44538: N=27, L=25, pop=77
S44541: N=34, L=20, pop=74
S44544: N=37, L=34, pop=105
S44548: N=16, L=21, pop=58
S44555: N=23, L=37, pop=97
S44564: N=36, L=17, pop=70
S44566: N=27, L=29, pop=85
S44568: N=25, L=24, pop=73
S44578: N=34, L=24, pop=82
S44583: N=17, L=31, pop=79
S44587: N=37, L=34, pop=105
S46779: N=22, L=26, pop=74
S46782: N=20, L=19, pop=58
S46783: N=23, L=15, pop=53
S46793: N=17, L=19, pop=55
S46803: N=28, L=18, pop=64
S49021: N=20, L=20, pop=60
S49022: N=20, L=20, pop=60
S49024: N=20, L=20, pop=60
S49031: N=20, L=20, pop=60
S49034: N=20, L=20, pop=60
S49041: N=20, L=20, pop=60
S49047: N=20, L=20, pop=60
S49051: N=20, L=20, pop=60
S49052: N=20, L=20, pop=60
S49055: N=20, L=20, pop=60
S49063: N=20, L=20, pop=60
S49072: N=20, L=20, pop=60
S49082: N=20, L=20, pop=60
S49089: N=20, L=20, pop=60
S49093: N=20, L=20, pop=60
S49095: N=20, L=20, pop=60
S49105: N=20, L=20, pop=60
S3: N=181, L=125, pop=431
S8: N=104, L=103, pop=310
S10: N=175, L=134, pop=443
S15: N=66, L=90, pop=246
S23: N=123, L=80, pop=283
S31: N=82, L=112, pop=306
S32: N=160, L=76, pop=312
S39: N=150, L=149, pop=448
S41: N=96, L=151, pop=398
S47: N=168, L=80, pop=328
S52: N=128, L=191, pop=510
S58: N=140, L=127, pop=394
S61: N=89, L=115, pop=319
S63: N=160, L=92, pop=344
S72: N=120, L=172, pop=464
S76: N=90, L=119, pop=328
S182: N=118, L=86, pop=290
S188: N=90, L=83, pop=256
S189: N=155, L=110, pop=375
S192: N=110, L=115, pop=340
S202: N=122, L=126, pop=374
S210: N=143, L=145, pop=433
S211: N=97, L=143, pop=383
S213: N=107, L=133, pop=373
S219: N=134, L=98, pop=330
S224: N=124, L=115, pop=354
S225: N=116, L=103, pop=322
S356: N=103, L=118, pop=339
S361: N=97, L=59, pop=215
S370: N=111, L=119, pop=349
S377: N=133, L=98, pop=329
S381: N=89, L=119, pop=327
S384: N=105, L=103, pop=311
S392: N=84, L=187, pop=458
S398: N=126, L=117, pop=360
S401: N=115, L=137, pop=389
S411: N=117, L=86, pop=289
S414: N=144, L=83, pop=310
S418: N=97, L=140, pop=377
S419: N=111, L=125, pop=361
S427: N=114, L=95, pop=304
S434: N=167, L=141, pop=449
S438: N=117, L=63, pop=243
S659: N=152, L=97, pop=346
S668: N=130, L=126, pop=382
S676: N=94, L=116, pop=326
S949: N=120, L=70, pop=260
S951: N=88, L=139, pop=366
S954: N=97, L=135, pop=367
S955: N=56, L=105, pop=266
S959: N=59, L=107, pop=273
S968: N=102, L=123, pop=348
S977: N=119, L=64, pop=247
S979: N=87, L=142, pop=371
S981: N=140, L=102, pop=344
S982: N=108, L=129, pop=366
S992: N=112, L=85, pop=282
S998: N=42, L=61, pop=164
S1000: N=135, L=129, pop=393
S1008: N=89, L=114, pop=317
S1010: N=89, L=88, pop=265
S1012: N=127, L=95, pop=317
S1019: N=122, L=108, pop=338
S1375: N=97, L=134, pop=365
S1385: N=161, L=92, pop=345
S1395: N=103, L=69, pop=241
S1401: N=143, L=87, pop=317
S1407: N=100, L=114, pop=328
S1410: N=92, L=94, pop=280
S1418: N=133, L=96, pop=325
S1428: N=184, L=90, pop=364
S1436: N=142, L=109, pop=360
S1437: N=105, L=101, pop=307
S1821: N=179, L=158, pop=495
S1825: N=88, L=104, pop=296
S1829: N=118, L=107, pop=332
S1839: N=124, L=102, pop=328
S1840: N=140, L=55, pop=250
S1845: N=85, L=106, pop=297
S1846: N=119, L=101, pop=321
S1853: N=128, L=111, pop=350
S1854: N=128, L=80, pop=288
S1855: N=105, L=137, pop=379
S1856: N=134, L=133, pop=400
S1865: N=176, L=146, pop=468
S1869: N=122, L=96, pop=314
S1872: N=96, L=84, pop=264
S1877: N=115, L=140, pop=395
S1882: N=67, L=129, pop=325
S1889: N=126, L=132, pop=390
S1891: N=132, L=112, pop=356
S2424: N=158, L=91, pop=340
S2434: N=161, L=116, pop=393
S2436: N=114, L=135, pop=384
S2437: N=88, L=106, pop=300
S2447: N=129, L=109, pop=347
S2456: N=95, L=107, pop=309
S2458: N=141, L=58, pop=257
S2464: N=127, L=89, pop=305
